N,p,n,k,lam,alpha_attr,alpha_rob,alpha_match,scc_outcome,robustness_outcome,match_outcome
11,0.015276941551350513,5,1,6,0.5452,0.1907,0.2641,1.0,0.6733953302556819,0.28301302823153407
11,0.04304446305446724,3,1,3,0.5896,0.2706,0.1398,1.275,0.6272771661931819,0.4169417106331169
12,0.03143402125658868,2,0,8,0.7156,0.0654,0.219,2.225,0.6957092285156251,0.19332885742187497
10,0.0427565321111532,2,2,5,0.4928,0.3264,0.1808,6.75,0.9025000000000001,0.42328124999999994
12,0.020470944769216928,2,2,2,0.3374,0.2612,0.4014,3.45,0.929736328125,0.4259507921006945
11,0.04634872401869374,5,0,1,0.9334,0.0196,0.047,1.0,0.5227960759943182,0.6232256463561393
10,0.041378775756560536,1,2,2,0.9035,0.0373,0.0592,5.675,0.9893359374999999,0.4996484375
11,0.042053710557761775,2,2,9,0.1273,0.2168,0.6559,3.4,0.7818714488636365,0.6578074269480518
11,0.030171408394807316,4,0,2,0.493,0.4823,0.02469999999999999,1.0,0.9152454723011363,0.4525607693163889
10,0.03380252158907792,2,1,2,0.6398,0.0382,0.322,2.35,0.8131640625,0.571297898065476
10,0.01471305382026411,2,2,1,0.9148,0.0132,0.0720000000000001,3.35,0.8248339843749999,0.42839192708333335
10,0.015453618581932265,4,1,2,0.9131,0.0603,0.0266,1.0,0.6954980468749999,0.53108154296875
11,0.03281457024868666,1,1,3,0.6878,0.1637,0.14850000000000002,7.125,0.81875,0.3961931818181818
12,0.03082140703321834,4,1,8,0.0847,0.2592,0.6561,1.0,0.6960957845052083,0.6281156073676215
11,0.017843832701852476,2,1,1,0.8958,0.0021,0.10209999999999998,2.875,1.0,0.525
12,0.03476830186109706,3,1,3,0.0545,0.2553,0.6902,1.0,0.57401123046875,0.6257080078125
11,0.04371931741461276,4,0,9,0.099,0.2728,0.6282,1.0,0.44172363281249993,0.4851312567362564
12,0.01641585529187299,4,1,4,0.2246,0.5293,0.2461,1.95,0.6556396484375001,0.6188927205403646
11,0.04925111235947841,2,2,9,0.4309,0.2415,0.3276,1.025,1.0,0.6539772727272727
10,0.038553086003433934,3,0,9,0.1023,0.6784,0.2193,1.0,0.98318359375,0.540935756138393
11,0.03953470464622797,2,1,4,0.1637,0.6358,0.2004999999999998,2.0,0.7813920454545455,0.4319602272727273
11,0.0212053095814127,3,2,10,0.6141,0.0841,0.3018,1.0,0.7756591796875001,0.39546228834420194
10,0.030682710783932803,3,2,7,0.897,0.0007,0.10229999999999999,1.3,0.692861328125,0.48619185014204547
11,0.016213336550672836,2,2,6,0.3847,0.2178,0.3975,2.675,0.85146484375,0.4469282670454545
11,0.04544351110293984,2,0,4,0.9743,0.0036,0.0221,3.525,0.7083540482954545,0.6030909682765152
11,0.02949268835100855,3,1,5,0.7408,0.0416,0.2176,2.375,1.0,0.3568181818181818
10,0.01446627719547284,3,0,8,0.3753,0.1396,0.4851,2.925,0.62599609375,0.4709895833333334
10,0.043181261705255825,1,1,3,0.3576,0.2353,0.4071,4.725,0.9207812499999999,0.588359375
11,0.049696090605004205,2,1,8,0.9809,0.0189,0.0002,4.525,0.7645596590909092,0.34859730113636367
10,0.031666399251540994,2,1,1,0.955,0.0322,0.0128,7.625,0.5125,0.47912499999999997
11,0.049563521336403356,3,2,9,0.4042,0.3272,0.2686,1.05,1.0,0.44772727272727264
11,0.0317522117854355,2,2,5,0.9389,0.0316,0.02950000000000011,5.15,0.963165838068182,0.5474198774857955
11,0.047015454268029985,2,0,8,0.2801,0.1375,0.5824,1.075,0.700634765625,0.5003373579545455
10,0.04453596283083101,4,2,3,0.9346,0.0387,0.0267,1.0,0.7479248046875,0.4235626220703125
11,0.02557024469960073,4,0,4,0.2784,0.7184,0.0032,1.025,0.6404740767045455,0.4746934291294641
10,0.03884921190285448,1,1,2,0.3554,0.0163,0.6283,7.775,1.0,0.49800000000000005
12,0.03257653732121201,2,1,8,0.1901,0.2555,0.5544,1.425,0.7146586100260416,0.4894449869791666
10,0.0201724011039768,4,1,1,0.6092,0.0755,0.3153,1.0,0.69787109375,0.6288488769531251
10,0.028724858260290184,3,0,0,0.4893,0.3746,0.1361,1.05,0.73669921875,0.4375286865234374
12,0.022850218116066006,3,1,0,0.8469,0.126,0.02710000000000001,2.325,0.9616902669270833,0.5235595703125
12,0.04920852550026034,4,2,1,0.9223,0.0005,0.0772,1.0,0.9990234375,0.21483723958333334
12,0.017529138661012175,3,1,8,0.1846,0.5716,0.2438,1.025,0.8269856770833333,0.45466634114583326
10,0.027645311221050385,3,1,9,0.0497,0.0042,0.9461,1.0,0.998095703125,0.5946785481770833
10,0.03210131700674919,2,1,8,0.3078,0.3445,0.3477,2.125,0.8046093750000001,0.3905595703125
11,0.03745640583545903,4,2,0,0.76,0.1731,0.0669,1.125,1.0,0.36363636363636365
12,0.04719430663579616,5,0,3,0.5439,0.1248,0.3313,1.0,0.9778269449869793,0.37868142506432906
12,0.03971204631191677,5,1,9,0.14,0.2729,0.5871000000000001,1.0,0.4987335205078125,0.503593037923177
12,0.017540941784025675,2,1,6,0.8703,0.0826,0.0471,3.525,0.7770019531249999,0.599609375
11,0.04092734049749082,2,0,4,0.7125,0.0954,0.1921,5.05,0.7743918678977272,0.5261379542495266
11,0.048947054060265054,3,1,9,0.8046,0.0001,0.1953,1.325,0.9111039595170457,0.5702891956676137
11,0.02768088540887695,3,1,5,0.2341,0.5132,0.2527,1.0,0.7637140447443183,0.6333529385653408
12,0.0342115728171985,5,0,7,0.3995,0.4369,0.1636,1.0,0.501629638671875,0.594118414984809
12,0.019381083013016148,2,1,3,0.1526,0.2117,0.6357,1.125,0.9216064453125,0.4558308919270833
11,0.040563172309681476,3,1,10,0.6257,0.2402,0.1341,1.075,0.9299449573863636,0.4492439038825758
12,0.0480953512607514,4,1,6,0.4137,0.4293,0.157,1.025,0.5935791015625,0.329286704088645
11,0.03154444241886985,3,1,7,0.6216,0.1933,0.1851,1.075,0.940731534090909,0.3672940340909091
12,0.02955111089245608,1,2,9,0.8263,0.0931,0.08059999999999999,8.85,0.6505208333333332,0.4695312499999999
10,0.015216830068703117,3,0,4,0.4606,0.1105,0.4289,1.0,0.8021435546875001,0.4127970784505209
12,0.04118707703890335,3,0,5,0.5356,0.0231,0.4413,1.125,0.7623728434244793,0.5382047441270614
12,0.010618324607905821,2,1,1,0.624,0.3747,0.001300000000000111,4.05,0.83671875,0.463671875
11,0.019205904904442822,3,2,10,0.4476,0.2158,0.3366,1.025,1.0,0.5454545454545454
12,0.03973945271919655,3,2,4,0.974,0.0053,0.0207,2.475,0.75625,0.4836458333333333
10,0.01853476296297754,1,1,7,0.8799,0.0036,0.1165,5.8,0.5978124999999999,0.6416796874999998
11,0.013709638649542822,4,1,6,0.4716,0.3461,0.1823,1.0,0.9806130149147727,0.5162594881924716
11,0.04191571411578473,5,0,6,0.8473,0.0902,0.0625,1.0,0.39683948863636365,0.5424951143898611
10,0.044262692119176245,2,2,4,0.469,0.1547,0.3763000000000001,3.15,0.7349218749999998,0.539111328125
12,0.0384089024739101,1,1,7,0.6375,0.1711,0.1914,5.075,0.7520833333333334,0.5665364583333334
12,0.02392561753306357,3,1,4,0.975,0.0187,0.0063,1.025,0.7249084472656251,0.6745594904972957
12,0.03458636559010655,2,1,6,0.1324,0.2598,0.6078,3.225,0.7064208984374999,0.4772875831240698
11,0.02194083200831215,5,1,9,0.626,0.2144,0.1596,1.0,0.793048650568182,0.5359585848721593
11,0.024127462896132608,4,1,4,0.8944,0.0375,0.0681,1.0,0.6455877130681819,0.5347003094561689
11,0.023401573553109282,2,1,2,0.335,0.2831,0.38189999999999996,1.25,0.7055930397727274,0.49629738547585217
10,0.048788100216692484,2,0,2,0.7918,0.0178,0.1904,1.825,0.9282080078125,0.5366828933869949
12,0.026935838603510162,5,0,9,0.6268,0.0619,0.3113,1.0,0.54166259765625,0.4868406039444858
11,0.03334895474128993,1,2,7,0.018,0.9263,0.0557,3.525,0.990625,0.4539772727272727
11,0.042421478575109535,2,1,0,0.189,0.1743,0.6367,2.7,0.8125133167613636,0.5525967684659092
11,0.01814317035620529,4,0,4,0.1409,0.6046,0.2545,1.0,0.9228715376420457,0.47655121774384473
11,0.011534373244585333,3,1,1,0.0374,0.5441,0.4185,2.025,0.9531693892045453,0.5490704160748106
11,0.03831281022800844,1,1,10,0.7858,0.1167,0.0975,8.6,0.5522727272727274,0.46463068181818185
11,0.036399386968004786,3,2,7,0.0737,0.8217,0.1046,1.025,0.9833806818181816,0.6627627840909092
12,0.04687021206311083,2,2,4,0.8621,0.0165,0.1214000000000001,7.925,0.8375,0.3709635416666667
11,0.048457080589864296,5,2,1,0.2653,0.0792,0.6555,1.025,1.0,0.6352272727272726
11,0.04392083213088022,3,1,9,0.4957,0.2972,0.2071000000000001,3.95,0.7534801136363636,0.5339621803977272
10,0.01567158367605807,3,1,6,0.7734,0.1223,0.1043,1.0,0.9824804687500001,0.40564208984374994
11,0.0485872310949029,3,1,4,0.8199,0.0117,0.1684,1.05,0.5963090376420456,0.5046360507981602
10,0.048283527484552946,1,2,6,0.2633,0.4286,0.3081,2.675,0.7025,0.5
12,0.012485630092500876,2,1,1,0.8098,0.1327,0.0575,2.05,1.0,0.4166666666666667
12,0.03730275451962194,4,0,1,0.1226,0.1471,0.7303000000000001,1.0,0.482550048828125,0.4279916325321903
12,0.03598366278729387,5,0,0,0.2356,0.4783,0.2861,1.0,0.9355906168619793,0.5974057532662163
12,0.04734642300149215,1,0,1,0.621,0.234,0.145,8.95,0.9916666666666668,0.5010416666666667
11,0.02522283085274599,2,1,5,0.1118,0.42,0.4682,1.55,0.9954723011363636,0.5434274384469697
12,0.01588803362692491,4,1,0,0.1361,0.1715,0.6924,1.0,0.5906199137369792,0.6518047474048756
11,0.04935796608847787,2,2,6,0.0597,0.7221,0.2182,2.125,0.5553622159090909,0.5803444602272727
12,0.026389969824071075,3,2,5,0.8772,0.0938,0.029,1.0,0.81552734375,0.45372543334960935
10,0.03515737352260475,4,2,5,0.3156,0.0677,0.6167,1.25,0.807138671875,0.46410400390625
10,0.035811548059032645,4,1,1,0.535,0.1151,0.3499,1.0,0.9889453125,0.5274186662946428
12,0.046403221646080836,3,1,9,0.3792,0.5962,0.0246000000000001,1.025,1.0,0.8246527777777779
11,0.03237868221508967,2,1,9,0.7093,0.2177,0.073,3.25,0.7937233664772727,0.4252796519886363
12,0.026516701117116667,3,2,3,0.413,0.2894,0.2976000000000001,2.0,1.0,0.49749999999999994
11,0.03071369322373578,4,0,7,0.8996,0.038,0.0624,1.0,0.5738680752840908,0.443133544921875
11,0.03145440400942513,5,2,6,0.6814,0.1305,0.1881,1.0,0.8480890447443183,0.6338537967566289
10,0.0332235438395925,2,2,4,0.311,0.2241,0.4649,2.975,0.771865234375,0.514970703125
12,0.027789874778392433,2,1,1,0.7292,0.0974,0.1734,1.925,1.0,0.6484374999999999
12,0.01913841160486898,4,2,2,0.2141,0.5613,0.2246,1.0,0.8868133544921875,0.45207255045572925
12,0.025353744878570096,4,2,3,0.3476,0.2649,0.3875,1.0,0.8398295084635417,0.546938951280382
10,0.04767345600374413,3,0,6,0.2386,0.2553,0.5061,1.0,0.64123046875,0.509055645282452
12,0.03271108480888624,5,1,5,0.3193,0.1557,0.525,1.0,0.9536631266276043,0.5183945898916207
11,0.04653603119407721,5,0,2,0.0543,0.4154,0.5303,1.0,0.8750244140625,0.5841128857104807
11,0.043970414380681666,2,1,8,0.2323,0.3374,0.4303,4.275,0.8448863636363637,0.55
10,0.02446296711468337,4,2,2,0.8917,0.0689,0.0394,1.0,0.705595703125,0.4191899414062501
11,0.039626256061117526,1,1,6,0.4583,0.2809,0.2608,7.65,0.8326704545454546,0.4406605113636363
10,0.04965474751822031,1,1,1,0.3813,0.4446,0.1741,5.675,0.6045312499999997,0.40233398437499995
10,0.04820364853780187,1,1,5,0.2783,0.606,0.1157,5.8,0.72203125,0.401875
10,0.012964533939763411,2,2,9,0.0614,0.2441,0.6945,2.125,1.0,0.49749999999999994
11,0.012196437116724095,1,1,8,0.9779,0.0083,0.0138,7.875,0.7115056818181819,0.40166903409090915
11,0.04946671551113661,1,2,6,0.124,0.1033,0.7727,3.275,0.9639914772727274,0.2857954545454545
12,0.017652936485256322,2,1,8,0.8435,0.0141,0.1424,3.05,1.0,0.6630952380952381
11,0.042958957776671754,3,2,4,0.4305,0.2611,0.3084,1.05,1.0,0.5443181818181818
11,0.04278466498155154,3,1,5,0.9416,0.0471,0.0113,1.4,0.856658380681818,0.3757118918678977
10,0.04379177479508702,3,0,2,0.2317,0.6064,0.1619,1.025,0.9204882812499999,0.5221845703125002
10,0.015658915139247574,3,1,1,0.6447,0.06,0.2952999999999998,1.0,0.8359765625,0.40853271484375
11,0.04669212966642205,4,2,8,0.3827,0.345,0.2723,1.25,0.6333429509943181,0.6186390269886364
12,0.04751415218425716,4,1,3,0.4075,0.3867,0.2058,1.0,0.98905029296875,0.4151092529296875
11,0.0313731659439059,1,1,3,0.506,0.4015,0.09250000000000001,4.175,0.8144176136363637,0.5265624999999999
11,0.026445236271932862,3,1,1,0.9662,0.0034,0.03040000000000011,2.85,1.0,0.6363636363636364
11,0.0406327407196597,3,0,1,0.4829,0.0423,0.4748,2.4,0.9239102450284091,0.40316143613873096
12,0.027927712306092346,4,1,8,0.1531,0.5329,0.314,1.0,0.6107696533203124,0.5321077473958333
12,0.02248483118821064,4,1,7,0.846,0.0437,0.1103000000000001,1.55,0.6228688557942709,0.4874533210704529
11,0.035658218903807146,2,2,1,0.0257,0.4682,0.5061,2.075,0.8908824573863636,0.6780069247159092
10,0.028771004534376463,5,1,4,0.1473,0.1896,0.6631,1.0,0.5542041015625001,0.5259985351562501
11,0.022161917847842848,2,2,9,0.4896,0.0381,0.4723,4.5,0.85,0.42863991477272734
10,0.01861203213129476,4,1,2,0.23,0.2315,0.5385,1.0,0.9276464843749999,0.5749121093749999
11,0.022990485807497674,2,1,6,0.3232,0.1564,0.5204,1.3,0.720068359375,0.6926680131392047
10,0.011015849028569969,3,1,3,0.573,0.1923,0.2347,1.05,0.9788476562499999,0.41151513671875006
11,0.03402552065436379,5,0,0,0.3082,0.2201,0.4717,1.0,0.7733021129261364,0.4924893465909091
11,0.04908233906572712,4,1,8,0.8374,0.158,0.0046,1.0,0.6977072975852273,0.4982224343039773
11,0.024520309537977486,3,2,9,0.1499,0.177,0.6731,1.0,1.0,0.36363636363636365
11,0.03999839305530081,3,1,7,0.0126,0.8811,0.1063,1.05,0.9863791725852273,0.5448436390269886
11,0.025434339406073737,3,1,7,0.8193,0.0925,0.0882,3.25,0.9519975142045457,0.54525146484375
12,0.03614384041677873,4,1,1,0.5828,0.3486,0.0686,1.0,0.9414754231770832,0.4681426391601562
10,0.04182819449040417,2,1,6,0.6725,0.1846,0.1429,1.075,0.5894873046875,0.48674133300781247
11,0.03932304724504694,2,2,8,0.3524,0.2258,0.4218,1.85,1.0,0.45
10,0.035354373217399856,4,0,0,0.8311,0.0157,0.1532,1.0,0.673486328125,0.4158416748046875
10,0.025066144866614824,2,2,10,0.2513,0.7103,0.0384,2.325,0.94287109375,0.5532507324218751
12,0.01157544138791086,5,2,0,0.8228,0.0538,0.1234000000000001,1.025,1.0,0.6604166666666667
12,0.035258291869137544,4,1,5,0.8751,0.0971,0.0278,1.2,0.7155537923177084,0.5369509379069012
10,0.028635873546872213,2,2,6,0.1684,0.2109,0.6207,2.6,0.5838281250000001,0.5278271484375
10,0.03134254954930975,1,0,9,0.6925,0.139,0.1685,5.375,0.85375,0.48296875000000006
12,0.010784615987531788,4,2,4,0.3115,0.4269,0.2616,1.0,1.0,0.46889880952380947
11,0.03797598547518966,1,1,3,0.9853,0.0072,0.007500000000000111,6.375,0.5892755681818181,0.4107599431818182
10,0.04575649308921051,3,2,8,0.5648,0.1057,0.3295,1.425,1.0,0.49749999999999994
10,0.02645403688654594,5,2,7,0.1558,0.8024,0.04180000000000011,1.025,0.831015625,0.44048095703124995
11,0.04942675771649367,3,1,5,0.6309,0.1794,0.18969999999999998,1.225,0.7128839666193182,0.4987774737469561
12,0.011231877790446931,3,2,5,0.5346,0.1158,0.3496,1.0,0.9124420166015625,0.47223494943946315
12,0.04672374036405502,3,1,8,0.318,0.1385,0.5435,1.025,0.4693776448567709,0.28392630683051223
11,0.039144955238552444,3,2,1,0.013,0.2492,0.7378,1.475,0.9904829545454545,0.8006392045454547
12,0.03964398669882836,2,1,8,0.3535,0.2112,0.4353,5.45,0.92890625,0.5567057291666666
11,0.0417117528490899,2,2,6,0.9773,0.0045,0.018200000000000112,2.175,0.6055974786931818,0.6121803977272728
11,0.02718195637950363,5,2,9,0.8913,0.0179,0.0908,2.1,0.7804865056818182,0.3687233664772728
11,0.023247458753022813,4,0,2,0.438,0.0981,0.4639,1.0,0.9576526988636364,0.43084789529186507
11,0.025079925358729743,4,1,0,0.4418,0.508,0.0502,1.0,0.966495028409091,0.5765469637784092
11,0.03029727721642972,3,2,8,0.491,0.0377,0.4713,1.025,0.8486083984375,0.3575560413707386
10,0.017445844786136318,4,0,8,0.1032,0.6829,0.21390000000000012,1.0,0.8868847656250001,0.4191512229225852
11,0.032797601694390235,3,1,5,0.1154,0.8488,0.0358,1.0,0.932568359375,0.589193781072443
10,0.03927208450067028,3,1,3,0.9136,0.0614,0.025,1.05,0.6745556640625,0.625029296875
11,0.028973023047963654,2,1,7,0.3876,0.2771,0.3353,2.075,0.78671875,0.5212535511363636
12,0.027578483949549155,4,0,9,0.1959,0.6812,0.1229,1.5,0.8423716227213541,0.4686387164776141
10,0.047110844298840326,3,2,5,0.6694,0.1481,0.1825,1.0,1.0,0.5
11,0.047920359242100856,2,1,6,0.2657,0.1309,0.6034,1.625,0.8788441051136363,0.4527402935606061
12,0.03650136813494349,4,1,6,0.5176,0.0359,0.4465,1.7,0.82940673828125,0.2278401692708333
11,0.023462503899317325,3,1,5,0.9963,0.0021,0.0016,1.0,0.9607022372159092,0.30310286881087656
12,0.04301550444871121,3,0,6,0.1555,0.0068,0.8377,1.0,0.6107584635416666,0.4968497551812067
10,0.01731431588278415,4,1,1,0.5188,0.467,0.0142,1.05,0.7807421875000001,0.5803198242187501
10,0.04177632802374186,3,0,2,0.0855,0.5577,0.3568,1.0,0.7543701171875,0.6265433756510417
10,0.011349474699340634,5,2,5,0.5773,0.0209,0.4018,1.0,0.6080761718750001,0.49930684407552084
11,0.022293614465722776,3,2,1,0.883,0.0889,0.0281,1.325,1.0,0.5431818181818182
11,0.012310790906102934,2,2,1,0.5779,0.1059,0.3162,2.65,1.0,0.5176136363636363
10,0.034738113003915494,1,1,4,0.7346,0.1099,0.1555,6.4,0.7073046875,0.5362064985795454
10,0.019233670972841573,2,1,1,0.4273,0.445,0.12769999999999998,2.925,0.969765625,0.417255859375
12,0.030459707932955618,4,2,9,0.7032,0.199,0.09779999999999987,1.0,0.986492919921875,0.5879680379231772
11,0.04709340020858121,1,0,10,0.6201,0.2987,0.0812,7.55,0.6409090909090909,0.5221590909090909
10,0.011183639569180873,1,0,3,0.2351,0.535,0.22990000000000002,7.825,0.698125,0.47531249999999997
11,0.013552863089683832,4,1,10,0.8822,0.0938,0.024,1.0,0.9855446555397727,0.6327869762073864
11,0.04999663549737189,3,1,9,0.698,0.0268,0.2752,2.475,0.5895174893465908,0.5209546638257575
12,0.022327675853000835,4,1,8,0.0753,0.1116,0.8131,1.0,0.5615620930989584,0.41778282690300517
11,0.04521095535481232,4,2,8,0.5443,0.0446,0.4111,1.0,0.7349564985795454,0.43864080255681814
11,0.02192415623145178,4,1,6,0.2713,0.1462,0.5825,1.975,0.6982555042613636,0.4806755297111742
12,0.024846800409486714,4,1,1,0.6403,0.0758,0.2839,1.0,1.0,0.45486111111111116
11,0.027846134105865623,2,2,0,0.1582,0.3725,0.4693,1.025,0.994247159090909,0.457723721590909
12,0.04498016551044807,2,1,3,0.0618,0.891,0.04719999999999999,2.45,0.99765625,0.4363579644097223
10,0.028618961139605756,2,0,7,0.8607,0.11,0.0293,1.9,0.6984521484375001,0.4834014892578125
11,0.03658011192670596,4,1,3,0.3194,0.6202,0.0604,3.625,0.5761030717329545,0.587366092566288
11,0.04910181491502577,5,1,2,0.7593,0.1321,0.1086,1.0,0.684579190340909,0.2969044078480113
11,0.04070489485360864,3,0,1,0.7523,0.2333,0.0144,1.0,0.6400190873579545,0.4911871522845644
11,0.029573423134335003,2,0,5,0.3732,0.0672,0.5596,1.7,0.9918634588068184,0.4125974343039772
10,0.018251688632057082,4,0,8,0.4241,0.3766,0.1993,1.2,0.916640625,0.4900846510667066
10,0.04648377687951988,5,0,3,0.5471,0.1471,0.3058,1.0,0.9846386718750001,0.50249267578125
11,0.023042079197898288,5,2,0,0.9438,0.0199,0.03630000000000001,1.025,0.999746981534091,0.6772793856534091
11,0.03723085124966314,5,0,7,0.4388,0.5288,0.03240000000000001,1.0,0.2425847833806818,0.4476163285250716
10,0.04991038284070652,2,2,2,0.0239,0.678,0.2981,1.85,0.99521484375,0.6924414062500001
11,0.02581768543921399,1,1,3,0.5595,0.2965,0.144,7.625,0.5345170454545454,0.48123224431818185
11,0.027083890330501716,4,0,2,0.7478,0.1866,0.0656,1.975,0.7531538529829547,0.5248268638100183
12,0.028431674564421174,4,1,0,0.4788,0.1456,0.3756,1.525,0.7389729817708334,0.35280436197916665
11,0.026297482208579658,4,0,1,0.7847,0.045,0.1703,1.05,0.7187433416193182,0.6301880891658058
10,0.029651921384733423,2,1,4,0.1727,0.4921,0.3352,3.875,0.6981640624999998,0.6003982599431819
12,0.0350741380649559,3,1,6,0.3399,0.5599,0.10020000000000011,2.325,0.7051798502604166,0.37806614467075894
11,0.02812239470988713,4,1,0,0.6181,0.3515,0.0304,1.0,0.9892400568181818,0.5109082031249998
11,0.04384223715125162,3,2,6,0.9855,0.0144,0.0001,1.025,0.63505859375,0.412923916903409
11,0.029421749174886463,2,1,2,0.9101,0.0116,0.0783,3.175,0.7282315340909091,0.3365434126420454
11,0.021054547232818063,4,0,9,0.5759,0.3678,0.05630000000000001,1.1,0.3859508167613636,0.46793797516625785
11,0.022929136583428836,5,1,5,0.6874,0.1366,0.176,1.0,1.0,0.5099431818181819
10,0.028238716400913848,2,1,0,0.8922,0.0634,0.04439999999999999,3.5,1.0,0.504375
12,0.02222036995153887,2,2,6,0.3272,0.6006,0.0722,2.975,0.7848856608072916,0.5006944444444443
11,0.0453271916803306,2,1,8,0.4681,0.481,0.0509,3.15,0.4930863813920455,0.5178859958400974
10,0.013444751015886287,5,0,4,0.7586,0.1956,0.0458,1.0,0.7985839843749999,0.5561624959309894
10,0.013369388435449686,4,1,5,0.351,0.4495,0.1995,1.0,0.618037109375,0.40040405273437496
10,0.03750382341798183,4,2,2,0.1571,0.6198,0.2231,1.675,0.6605273437499999,0.45114095052083336
11,0.026566882411298218,2,1,0,0.9866,0.0117,0.0017,3.175,0.839959161931818,0.6542502663352273
11,0.018334474788700372,1,1,7,0.9905,0.0025,0.007,6.8,0.772265625,0.5721257990056818
10,0.03955890176256367,2,0,7,0.2422,0.1421,0.6157,1.6,0.6141894531250001,0.39681591796874993
11,0.035010691741051016,4,1,10,0.3108,0.1251,0.5641,1.0,0.6825395063920455,0.6280706787109376
11,0.01057045076675335,2,1,9,0.5459,0.0305,0.4236,1.025,0.7339177911931818,0.6523869105747768
12,0.03400730982648412,3,2,5,0.012,0.4081,0.5799,1.225,1.0,0.4491666666666667
11,0.015910329281756806,1,1,6,0.051,0.8674,0.0816,5.925,0.8264204545454545,0.6538352272727274
11,0.03319876779774476,3,1,2,0.8093,0.1405,0.0502,2.4,0.8137251420454547,0.5459738991477273
10,0.02766439846390445,4,1,1,0.2945,0.6641,0.0414,1.0,0.982353515625,0.6757955729166667
10,0.02116231626260354,4,2,6,0.8533,0.0103,0.1364000000000001,1.0,0.93373046875,0.5193749999999999
11,0.04574328874163376,1,0,1,0.585,0.0288,0.3862,5.775,0.990909090909091,0.5316558441558443
10,0.028979156586147005,3,1,7,0.4769,0.0166,0.5065,1.0,0.600859375,0.5978434244791666
